,GO Primary Key,Council District,GO Highest Offense Desc,Highest NIBRS/UCR Offense Description,GO Report Date,GO Location,Clearance Status,Clearance Date,GO District,GO Location Zip,GO Census Tract,GO X Coordinate,GO Y Coordinate,latitude,longitude
369,20155017797,3,THEFT OF BICYCLE              ,Theft,27-Apr-15,1000 E 5TH ST                                                                                       ,N,29-Apr-15,G,78702,9.02,3117671,10069478,38.74091,-108.057906
370,20155031031,3,THEFT OF BICYCLE              ,Theft,16-Jul-15,1000 E 5TH ST                                                                                       ,N,22-Jul-15,G,78702,9.02,3117671,10069478,38.74091,-108.057906
371,20155033440,3,THEFT                         ,Theft,30-Jul-15,1000 E 5TH ST                                                                                       ,N,11-Aug-15,G,78702,9.02,3117671,10069478,38.74091,-108.057906
372,20158002661,3,THEFT OF BICYCLE              ,Theft,8-Aug-15,1000 E 5TH ST                                                                                       ,N,11-Aug-15,G,78702,9.02,3117671,10069478,38.74091,-108.057906
373,20155034918,3,BURGLARY OF VEHICLE           ,Theft,9-Aug-15,1000 E 5TH ST                                                                                       ,N,27-Aug-15,G,78702,9.02,3117671,10069478,38.74091,-108.057906
374,20155035059,3,THEFT OF BICYCLE              ,Theft,10-Aug-15,1000 E 5TH ST                                                                                       ,N,12-Aug-15,G,78702,9.02,3117671,10069478,38.74091,-108.057906
375,20158003896,3,BURGLARY OF VEHICLE           ,Theft,2-Nov-15,1000 E 5TH ST                                                                                       ,N,3-Nov-15,G,78702,9.02,3117671,10069478,38.74091,-108.057906
376,20158004697,3,BURGLARY OF VEHICLE           ,Theft,31-Dec-15,1000 E 6TH ST                                                                                       ,N,14-Jan-16,G,78702,9.02,3117646,10069793,30.265212,-97.732319
377,20155038362,1,BURGLARY OF VEHICLE           ,Theft,31-Aug-15,1000 E 7TH ST                                                                                       ,N,23-Sep-15,G,78702,9.01,3117882,10070148,30.266175,-97.731544
378,20153310800,1,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,27-Nov-15,1000 E 7TH ST                                                                                       ,O,8-Dec-15,G,78702,9.01,3117882,10070148,30.266175,-97.731544
379,2015630961,4,THEFT                         ,Theft,4-Mar-15,1000 E ANDERSON LN EB                                                                               ,C,3-Jun-15,I,78752,18.04,3128060,10096386,0,0
380,20152650244,4,ROBBERY BY ASSAULT            ,Robbery,22-Sep-15,1000 E ST JOHNS AVE                                                                                 ,N,19-Oct-15,I,78752,18.12,3127671,10093787,30.330519,-97.698771
381,20151820494,1,AGG ASSAULT                   ,Agg Assault,1-Jul-15,1000 NEAL ST                                                                                        ,N,22-Jul-15,C,78702,8.02,3124364,10071444,35.9355,-77.817933
382,20151531149,4,AUTO THEFT                    ,Auto Theft,2-Jun-15,1000 PAYTON GIN RD                                                                                  ,N,3-Jun-15,E,78758,18.19,3125583,10104533,30.360274,-97.70457971
383,20152371738,4,THEFT FROM PERSON             ,Theft,25-Aug-15,1000 PAYTON GIN RD                                                                                  ,N,1-Sep-15,E,78758,18.19,3125583,10104533,30.360274,-97.70457971
384,20152361332,4,BURGLARY OF VEHICLE           ,Theft,24-Aug-15,1000 PLYMOUTH DR                                                                                    ,N,17-Sep-15,E,78758,18.05,3124669,10103148,40.61093,-74.296708
385,20151041923,4,THEFT                         ,Theft,14-Apr-15,1000 PRAIRIE TRL                                                                                    ,N,4-Sep-15,E,78758,18.22,3129395,10112037,30.380623,-97.6919328
386,20158003579,1,BURGLARY OF VEHICLE           ,Theft,12-Oct-15,1000 RED RIVER ST                                                                                   ,N,15-Oct-15,G,78701,11,3116498,10071632,30.27037,-97.735824
387,20153561314,1,THEFT FROM PERSON             ,Theft,22-Dec-15,1000 RED RIVER ST                                                                                   ,C,23-Dec-15,G,78701,11,3116498,10071632,30.27037,-97.735824
388,20153561177,1,THEFT FROM PERSON             ,Theft,22-Dec-15,1000 RED RIVER ST                                                                                   ,C,23-Dec-15,G,78701,11,3116498,10071632,30.27037,-97.735824
389,20153561256,1,THEFT FROM PERSON             ,Theft,22-Dec-15,1000 RED RIVER ST                                                                                   ,C,23-Dec-15,G,78701,11,3116498,10071632,30.27037,-97.735824
390,20153561398,1,THEFT FROM PERSON             ,Theft,22-Dec-15,1000 RED RIVER ST                                                                                   ,C,23-Dec-15,G,78701,11,3116498,10071632,30.27037,-97.735824
391,20153561121,1,THEFT FROM PERSON             ,Theft,22-Dec-15,1000 RED RIVER ST                                                                                   ,C,23-Dec-15,G,78701,11,3116498,10071632,30.27037,-97.735824
392,20153571248,1,THEFT FROM PERSON             ,Theft,23-Dec-15,1000 RED RIVER ST                                                                                   ,C,23-Dec-15,G,78701,11,3116498,10071632,30.27037,-97.735824
393,2015271381,1,AUTO THEFT                    ,Auto Theft,27-Jan-15,1000 SAN MARCOS ST                                                                                  ,N,30-Jan-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
394,2015680584,1,BURGLARY NON RESIDENCE        ,Burglary,9-Mar-15,1000 SAN MARCOS ST                                                                                  ,N,7-Apr-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
395,20155009979,1,BURGLARY OF VEHICLE           ,Theft,10-Mar-15,1000 SAN MARCOS ST                                                                                  ,N,8-Apr-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
396,20155010736,1,THEFT OF BICYCLE              ,Theft,14-Mar-15,1000 SAN MARCOS ST                                                                                  ,N,27-Mar-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
397,20155010820,1,THEFT OF BICYCLE              ,Theft,15-Mar-15,1000 SAN MARCOS ST                                                                                  ,N,18-Mar-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
398,20158000970,1,THEFT                         ,Theft,23-Mar-15,1000 SAN MARCOS ST                                                                                  ,N,9-Apr-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
399,20151030120,1,THEFT                         ,Theft,13-Apr-15,1000 SAN MARCOS ST                                                                                  ,N,26-May-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
400,20151081041,1,AUTO THEFT                    ,Auto Theft,18-Apr-15,1000 SAN MARCOS ST                                                                                  ,C,28-Apr-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
401,20151170983,1,THEFT                         ,Theft,27-Apr-15,1000 SAN MARCOS ST                                                                                  ,N,29-Apr-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
402,20155024326,1,THEFT OF BICYCLE              ,Theft,6-Jun-15,1000 SAN MARCOS ST                                                                                  ,N,9-Jun-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
403,20158001900,1,BURGLARY OF VEHICLE           ,Theft,7-Jun-15,1000 SAN MARCOS ST                                                                                  ,N,9-Jun-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
404,20158002435,1,BURGLARY OF VEHICLE           ,Theft,21-Jul-15,1000 SAN MARCOS ST                                                                                  ,N,17-Aug-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
405,20155035555,1,BURGLARY OF VEHICLE           ,Theft,13-Aug-15,1000 SAN MARCOS ST                                                                                  ,N,27-Aug-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
406,20155038351,1,THEFT                         ,Theft,31-Aug-15,1000 SAN MARCOS ST                                                                                  ,N,16-Sep-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
407,20152630429,1,THEFT FROM PERSON             ,Theft,20-Sep-15,1000 SAN MARCOS ST                                                                                  ,N,24-Sep-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
408,20155055899,1,THEFT                         ,Theft,25-Sep-15,1000 SAN MARCOS ST                                                                                  ,N,7-Jan-16,G,78702,9.01,3117902,10071207,30.269084,-97.731402
409,20155050416,1,BURGLARY OF VEHICLE           ,Theft,16-Nov-15,1000 SAN MARCOS ST                                                                                  ,N,7-Dec-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
410,20155055323,1,THEFT OF BICYCLE              ,Theft,18-Dec-15,1000 SAN MARCOS ST                                                                                  ,N,21-Dec-15,G,78702,9.01,3117902,10071207,30.269084,-97.731402
411,20158001131,9,BURGLARY OF VEHICLE           ,Theft,8-Apr-15,1000 SHELLEY AVE                                                                                    ,N,14-Apr-15,B,78703,12,3109947,10074009,51.5432314,0.049881
412,20152070638,3,ROBBERY BY ASSAULT            ,Robbery,26-Jul-15,1000 S PLEASANT VALLEY RD                                                                           ,N,28-Aug-15,H,78741,23.04,3122675,10061799,39.170259,-78.160558
413,20152380148,3,AGG ROBBERY/DEADLY WEAPON     ,Robbery,26-Aug-15,1000 S PLEASANT VALLEY RD                                                                           ,N,19-Sep-15,H,78741,23.04,3122675,10061799,39.170259,-78.160558
414,2015450341,1,THEFT FROM PERSON             ,Theft,14-Feb-15,1000 TRINITY ST                                                                                     ,C,10-May-15,G,78701,11,3115817,10071834,26.15506859,-98.12979703
415,20156901126,1,BURGLARY OF VEHICLE           ,Theft,1-Dec-15,1000 TRINITY ST                                                                                     ,N,4-Jan-16,G,78701,11,3115817,10071834,26.15506859,-98.12979703
